dt,cnt_id,cycle_id,event,location_name,end_location_name,cnt_type,days_since_last_event,days_until_free
2007-03-29,TOWU5842316,TOWU5842316_cycle_9,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,10,0
2007-03-29,WEDU2383938,WEDU2383938_cycle_8,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,14,34
2007-03-29,WEDU6876299,WEDU6876299_cycle_8,Прибыл_свободным,Владивосток,Владивосток,20,19,0
2007-03-30,CRTU2183954,CRTU2183954_cycle_8,Отправлен_грузополучателю,Владивосток,Владивосток,40,2,21
2007-03-30,ERKU5797068,ERKU5797068_cycle_8,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,2,33
2007-03-30,KNYU3537798,KNYU3537798_cycle_8,Отправлен_по_ЖД,Санкт-Петербург,Москва,20,1,2
2007-03-30,KNYU3537798,KNYU3537798_cycle_8,Прибыл_по_ЖД,Москва,Москва,20,0,2
2007-03-30,STNU3092282,STNU3092282_cycle_9,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,2,36
2007-03-30,TIMU6310893,TIMU6310893_cycle_9,Прибыл_свободным,Владивосток,Владивосток,40,16,0
2007-03-30,TIMU8250428,TIMU8250428_cycle_8,Прибыл_по_ЖД,Владивосток,Владивосток,20,9,1
2007-03-30,TOWU8381849,TOWU8381849_cycle_7,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,29
2007-03-30,WEDU2383938,WEDU2383938_cycle_8,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,33
2007-03-30,WEDU6654977,WEDU6654977_cycle_7,Отправлен_по_ЖД,Москва,Владивосток,20,2,27
2007-03-31,BUTU9513169,BUTU9513169_cycle_9,Отправлен_по_ЖД,Владивосток,Москва,40,2,30
2007-03-31,ERKU3123425,ERKU3123425_cycle_8,Прибыл_свободным,Москва,Москва,20,22,0
2007-03-31,TIMU8250428,TIMU8250428_cycle_8,Отправлен_грузополучателю,Владивосток,Владивосток,20,1,0
2007-03-31,TIMU8250428,TIMU8250428_cycle_8,Прибыл_свободным,Владивосток,Владивосток,20,0,0
2007-03-31,TIMU8250428,TIMU8250428_cycle_9,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,46
2007-03-31,TOWU7808384,TOWU7808384_cycle_6,Прибыл_свободным,Москва,Москва,40,11,0
2007-04-01,BUTU7079823,BUTU7079823_cycle_8,Прибыл_груженый,Москва,Санкт-Петербург,20,13,3
2007-04-01,BUTU8729025,BUTU8729025_cycle_7,Прибыл_свободным,Москва,Москва,40,8,0
2007-04-01,ERKU3509749,ERKU3509749_cycle_8,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,16,0
2007-04-01,KNYU3537798,KNYU3537798_cycle_8,Отправлен_грузополучателю,Москва,Москва,20,2,0
2007-04-01,KNYU3537798,KNYU3537798_cycle_8,Прибыл_свободным,Москва,Москва,20,0,0
2007-04-01,KNYU5372067,KNYU5372067_cycle_8,Прибыл_груженый,Владивосток,Санкт-Петербург,40,17,31
2007-04-01,KNYU7944727,KNYU7944727_cycle_9,Прибыл_свободным,Владивосток,Владивосток,20,23,0
2007-04-01,STNU1402586,STNU1402586_cycle_8,Отправлен_грузополучателю,Владивосток,Владивосток,20,3,14
2007-04-01,TIMU3137493,TIMU3137493_cycle_7,Прибыл_свободным,Москва,Москва,40,13,0
2007-04-01,TIMU3137493,TIMU3137493_cycle_8,Передан_на_погрузку,Москва,Владивосток,40,0,46
2007-04-01,TIMU5165088,TIMU5165088_cycle_8,Прибыл_груженый,Санкт-Петербург,Москва,40,6,5
2007-04-01,TOWU8161314,TOWU8161314_cycle_8,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,35
2007-04-01,WEDU7707795,WEDU7707795_cycle_8,Прибыл_груженый,Владивосток,Санкт-Петербург,40,9,45
2007-04-02,BUTU7079823,BUTU7079823_cycle_8,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,1,2
2007-04-02,BUTU7079823,BUTU7079823_cycle_8,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,2
2007-04-02,CRTU8114609,CRTU8114609_cycle_9,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,15,27
2007-04-02,STNU2517447,STNU2517447_cycle_8,Прибыл_свободным,Москва,Москва,40,40,0
2007-04-02,TIMU3656871,TIMU3656871_cycle_7,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,19,0
2007-04-02,TIMU3656871,TIMU3656871_cycle_8,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,48
2007-04-03,KNYU3537798,KNYU3537798_cycle_9,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,27
2007-04-03,KNYU5372067,KNYU5372067_cycle_8,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,2,29
2007-04-03,TOWU5842316,TOWU5842316_cycle_10,Передан_на_погрузку,Санкт-Петербург,Владивосток,40,0,30
2007-04-03,WEDU7707795,WEDU7707795_cycle_8,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,2,43
2007-04-04,BUTU7079823,BUTU7079823_cycle_8,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,2,0
2007-04-04,BUTU7079823,BUTU7079823_cycle_8,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,0,0
2007-04-04,CRTU8114609,CRTU8114609_cycle_9,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,2,25
2007-04-04,ERKU5797068,ERKU5797068_cycle_8,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,5,28
2007-04-04,ERKU8281105,ERKU8281105_cycle_7,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,41
2007-04-04,ERKU8324044,ERKU8324044_cycle_8,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,63
2007-04-04,KNYU6970613,KNYU6970613_cycle_9,Прибыл_груженый,Москва,Владивосток,20,20,13
2007-04-04,STNU4919514,STNU4919514_cycle_8,Передан_на_погрузку,Владивосток,Москва,40,0,40
2007-04-04,TIMU1636645,TIMU1636645_cycle_7,Прибыл_свободным,Владивосток,Владивосток,20,21,0
2007-04-04,TIMU5165088,TIMU5165088_cycle_8,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,3,2
2007-04-04,TIMU5165088,TIMU5165088_cycle_8,Прибыл_по_ЖД,Москва,Москва,40,0,2
2007-04-04,TIMU6180706,TIMU6180706_cycle_8,Прибыл_по_ЖД,Москва,Москва,40,12,1
2007-04-04,TOWU8351331,TOWU8351331_cycle_6,Прибыл_по_ЖД,Москва,Москва,20,15,26
2007-04-04,WEDU9910122,WEDU9910122_cycle_8,Прибыл_по_ЖД,Владивосток,Владивосток,40,13,10
2007-04-05,BUTU2391445,BUTU2391445_cycle_8,Передан_на_погрузку,Владивосток,Москва,20,0,40
2007-04-05,KNYU1773354,KNYU1773354_cycle_7,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,17,17
2007-04-05,KNYU1773354,KNYU1773354_cycle_7,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,0,17
2007-04-05,STNU2517447,STNU2517447_cycle_9,Передан_на_погрузку,Москва,Владивосток,40,0,40
2007-04-05,STNU5088417,STNU5088417_cycle_7,Прибыл_по_ЖД,Владивосток,Владивосток,40,16,4
2007-04-05,STNU5088417,STNU5088417_cycle_7,Отправлен_грузополучателю,Владивосток,Владивосток,40,0,4
2007-04-05,STNU6396019,STNU6396019_cycle_8,Прибыл_груженый,Владивосток,Москва,40,10,30
2007-04-05,TIMU6180706,TIMU6180706_cycle_8,Отправлен_грузополучателю,Москва,Москва,40,1,0
2007-04-05,TIMU6180706,TIMU6180706_cycle_8,Прибыл_свободным,Москва,Москва,40,0,0
2007-04-05,TIMU6180706,TIMU6180706_cycle_9,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,19
2007-04-05,TIMU8250428,TIMU8250428_cycle_9,Прибыл_груженый,Владивосток,Санкт-Петербург,20,5,41
2007-04-05,TIMU8250428,TIMU8250428_cycle_9,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,20,0,41
2007-04-05,TOWU8351331,TOWU8351331_cycle_6,Отправлен_грузополучателю,Москва,Москва,20,1,25
2007-04-05,TOWU9896330,TOWU9896330_cycle_8,Передан_на_погрузку,Санкт-Петербург,Москва,40,0,20
2007-04-06,BUTU8954572,BUTU8954572_cycle_7,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,9,0
2007-04-06,ERKU5797068,ERKU5797068_cycle_8,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,2,26
2007-04-06,KNYU8798891,KNYU8798891_cycle_7,Прибыл_по_ЖД,Москва,Москва,20,8,20
2007-04-06,STNU2356703,STNU2356703_cycle_7,Прибыл_свободным,Москва,Москва,40,36,0
2007-04-06,STNU4510100,STNU4510100_cycle_8,Прибыл_груженый,Владивосток,Москва,20,22,31
2007-04-06,TIMU5165088,TIMU5165088_cycle_8,Отправлен_грузополучателю,Москва,Москва,40,2,0
2007-04-06,TIMU5165088,TIMU5165088_cycle_8,Прибыл_свободным,Москва,Москва,40,0,0
2007-04-06,TIMU8061928,TIMU8061928_cycle_7,Прибыл_груженый,Санкт-Петербург,Владивосток,20,11,19
2007-04-06,TOWU5842316,TOWU5842316_cycle_10,Прибыл_груженый,Санкт-Петербург,Владивосток,40,3,27
2007-04-06,TOWU5842316,TOWU5842316_cycle_10,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,40,0,27
2007-04-06,TOWU7931879,TOWU7931879_cycle_7,Прибыл_свободным,Москва,Москва,40,9,0
2007-04-06,TOWU7931879,TOWU7931879_cycle_8,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,10
2007-04-06,WEDU7000544,WEDU7000544_cycle_7,Прибыл_груженый,Владивосток,Санкт-Петербург,20,11,30
2007-04-06,WEDU9910122,WEDU9910122_cycle_8,Отправлен_грузополучателю,Владивосток,Владивосток,40,2,8
2007-04-07,CRTU1167966,CRTU1167966_cycle_8,Прибыл_свободным,Москва,Москва,40,22,0
2007-04-07,ERKU7945290,ERKU7945290_cycle_9,Прибыл_свободным,Москва,Москва,20,24,0
2007-04-07,KNYU6970613,KNYU6970613_cycle_9,Отправлен_по_ЖД,Москва,Владивосток,20,3,10
2007-04-07,STNU4510100,STNU4510100_cycle_8,Отправлен_по_ЖД,Владивосток,Москва,20,1,30
2007-04-07,STNU6396019,STNU6396019_cycle_8,Отправлен_по_ЖД,Владивосток,Москва,40,2,28
2007-04-07,TIMU8010374,TIMU8010374_cycle_7,Прибыл_свободным,Москва,Москва,20,33,0
2007-04-07,WEDU6102098,WEDU6102098_cycle_7,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,17,1
2007-04-07,WEDU6102098,WEDU6102098_cycle_7,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,0,1
2007-04-07,WEDU7000544,WEDU7000544_cycle_7,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,20,1,29
2007-04-08,CRTU6264170,CRTU6264170_cycle_9,Прибыл_груженый,Москва,Санкт-Петербург,40,20,11
2007-04-08,ERKU3112209,ERKU3112209_cycle_6,Прибыл_свободным,Владивосток,Владивосток,20,10,0
2007-04-08,ERKU5435191,ERKU5435191_cycle_7,Прибыл_по_ЖД,Владивосток,Владивосток,20,15,34
2007-04-08,ERKU5435191,ERKU5435191_cycle_7,Отправлен_грузополучателю,Владивосток,Владивосток,20,0,34
2007-04-08,ERKU7945290,ERKU7945290_cycle_10,Передан_на_погрузку,Москва,Владивосток,20,0,61
2007-04-08,KNYU3537798,KNYU3537798_cycle_9,Прибыл_груженый,Москва,Санкт-Петербург,20,5,22
2007-04-08,KNYU4619290,KNYU4619290_cycle_9,Прибыл_свободным,Владивосток,Владивосток,40,11,0
2007-04-08,TIMU8061928,TIMU8061928_cycle_7,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,2,17
2007-04-08,WEDU6102098,WEDU6102098_cycle_7,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,1,0
2007-04-09,CRTU5834937,CRTU5834937_cycle_6,Прибыл_свободным,Москва,Москва,20,12,0
2007-04-09,CRTU5834937,CRTU5834937_cycle_7,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,34
2007-04-09,CRTU6264170,CRTU6264170_cycle_9,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,1,10
2007-04-09,KNYU3021654,KNYU3021654_cycle_10,Прибыл_груженый,Санкт-Петербург,Москва,40,16,31
2007-04-09,KNYU3537798,KNYU3537798_cycle_9,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,1,21
2007-04-09,KNYU3537798,KNYU3537798_cycle_9,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,21
2007-04-09,KNYU8798891,KNYU8798891_cycle_7,Отправлен_грузополучателю,Москва,Москва,20,3,17
2007-04-09,KNYU9683883,KNYU9683883_cycle_10,Прибыл_груженый,Москва,Владивосток,20,13,22
2007-04-09,STNU5088417,STNU5088417_cycle_7,Прибыл_свободным,Владивосток,Владивосток,40,4,0
2007-04-09,TOWU2984334,TOWU2984334_cycle_10,Прибыл_груженый,Санкт-Петербург,Москва,40,12,39
2007-04-10,BUTU2391445,BUTU2391445_cycle_8,Прибыл_груженый,Владивосток,Москва,20,5,35
2007-04-10,BUTU4321000,BUTU4321000_cycle_10,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,37
2007-04-10,CRTU1937935,CRTU1937935_cycle_7,Передан_на_погрузку,Владивосток,Москва,40,0,22
2007-04-10,CRTU2093770,CRTU2093770_cycle_8,Прибыл_груженый,Владивосток,Санкт-Петербург,40,12,11
2007-04-10,ERKU4123975,ERKU4123975_cycle_9,Прибыл_груженый,Москва,Владивосток,40,15,35
2007-04-10,ERKU8281105,ERKU8281105_cycle_7,Прибыл_груженый,Владивосток,Санкт-Петербург,40,6,35
2007-04-10,ERKU8324044,ERKU8324044_cycle_8,Прибыл_груженый,Владивосток,Санкт-Петербург,40,6,57
